"iso3c","iso2c","cname_en","edate","mmm","mmm_doc","electorate","total_vote","valid_vote","total_seats","electorate_2ndtier","total_vote_2ndtier","valid_vote_2ndtier","total_seats_2ndtier","party_id","cmp","cmp_parfam","pinitials","pname_en","pname_or","votes","v_share","estimate","votes_2ndtier","v_share_2ndtier","estimate_2ndtier","v_share_wgt","seats","seats_2ndtier","s_share","alliance","alliance_id","alliance_cmp","alliance_initials","alliance_en","alliance_or","region","continent","eu_member","eu_east","eu_since","eu_exit","oecd","oecd23","oecd_since"
"CHL","CL","Chile",2021-11-21,"no","no",15030974,7071147,6327494,155,NA,NA,NA,NA,"CL999",NA,NA,NA,"Others","Others",55342,0.00874627459148914,"no",NA,NA,NA,0.00874627459148914,0,NA,0,NA,NA,NA,NA,NA,NA,"South America","Americas","no","no",NA,NA,"yes","no",2010
"COL","CO","Colombia",1990-03-11,"no","no",13793566,7631694,7602393,199,NA,NA,NA,NA,"CO1","152421","40","PL","Colombian Liberal Party","Partido Liberal Colombiano",4500985,0.592048451060081,"no",NA,NA,NA,0.592048451060081,119,NA,0.597989949748744,NA,NA,NA,NA,NA,NA,"South America","Americas","no","no",NA,NA,"yes","no",2020
"COL","CO","Colombia",1990-03-11,"no","no",13793566,7631694,7602393,199,NA,NA,NA,NA,"CO2","152621","60","PSC","Social Conservative Party","Partido Social Conservador",2381898,0.313308980474964,"no",NA,NA,NA,0.313308980474964,62,NA,0.311557788944724,NA,NA,NA,NA,NA,NA,"South America","Americas","no","no",NA,NA,"yes","no",2020
"COL","CO","Colombia",1990-03-11,"no","no",13793566,7631694,7602393,199,NA,NA,NA,NA,"CO3",NA,NA,"MNC","Conservative National Movement","Movimiento Nacional Conservador",148046,0.0194736052187778,"no",NA,NA,NA,0.0194736052187778,3,NA,0.0150753768844221,NA,NA,NA,NA,NA,NA,"South America","Americas","no","no",NA,NA,"yes","no",2020
"COL","CO","Colombia",1990-03-11,"no","no",13793566,7631694,7602393,199,NA,NA,NA,NA,"CO30",NA,NA,"MUM","Metapolitical Unitarian Movement","Movimiento Unitario Metapolítico",22571,0.00296893359761854,"no",NA,NA,NA,0.00296893359761854,0,NA,0,NA,NA,NA,NA,NA,NA,"South America","Americas","no","no",NA,NA,"yes","no",2020
"COL","CO","Colombia",1990-03-11,"no","no",13793566,7631694,7602393,199,NA,NA,NA,NA,"CO6",NA,NA,"UP","Patriotic Union","Unión Patriótica",26682,0.00350968438490354,"no",NA,NA,NA,0.00350968438490354,1,NA,0.0050251256281407,NA,NA,NA,NA,NA,NA,"South America","Americas","no","no",NA,NA,"yes","no",2020
"COL","CO","Colombia",1990-03-11,"no","no",13793566,7631694,7602393,199,NA,NA,NA,NA,"CO800",NA,NA,"Coalitions","Coalitions","Coalitions",301659,0.039679479869036,"no",NA,NA,NA,0.039679479869036,10,NA,0.050251256281407,NA,NA,NA,NA,NA,NA,"South America","Americas","no","no",NA,NA,"yes","no",2020
"COL","CO","Colombia",1990-03-11,"no","no",13793566,7631694,7602393,199,NA,NA,NA,NA,"CO999",NA,NA,NA,"Others","Others",220552,0.0290108653946198,"no",NA,NA,NA,0.0290108653946198,4,NA,0.0201005025125628,NA,NA,NA,NA,NA,NA,"South America","Americas","no","no",NA,NA,"yes","no",2020
"COL","CO","Colombia",1991-10-27,"no","no",15037526,5386736,4703905,169,NA,NA,NA,NA,"CO1","152421","40","PL","Colombian Liberal Party","Partido Liberal Colombiano",2425304,0.515593746047167,"no",NA,NA,NA,0.515593746047167,87,NA,0.514792899408284,NA,NA,NA,NA,NA,NA,"South America","Americas","no","no",NA,NA,"yes","no",2020
"COL","CO","Colombia",1991-10-27,"no","no",15037526,5386736,4703905,169,NA,NA,NA,NA,"CO2","152621","60","PSC","Social Conservative Party","Partido Social Conservador",792153,0.168403273450463,"no",NA,NA,NA,0.168403273450463,27,NA,0.159763313609467,NA,NA,NA,NA,NA,NA,"South America","Americas","no","no",NA,NA,"yes","no",2020
"COL","CO","Colombia",1991-10-27,"no","no",15037526,5386736,4703905,169,NA,NA,NA,NA,"CO3",NA,NA,"MNC","Conservative National Movement","Movimiento Nacional Conservador",107951,0.0229492304797822,"no",NA,NA,NA,0.0229492304797822,4,NA,0.0236686390532544,NA,NA,NA,NA,NA,NA,"South America","Americas","no","no",NA,NA,"yes","no",2020
